# Wave 6 framework/** move map (client/framework, non-feature subtrees + 112 loose classes)
# old.package	Old	new.package	New	evidence
com.moonsworth.lunar.client.framework.nameplate	FixedBooleanOption	com.moonsworth.lunar.client.config.option	FixedBooleanOption	constant ModEnabledState -> options framework
com.moonsworth.lunar.client.framework.nameplate	Framework4Handler	com.moonsworth.lunar.client.framework.mod	Framework4Handler	Framework4 (child binding) impl -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	KeystrokeSupport	com.moonsworth.lunar.client.framework.mod	KeystrokeSupport	ModSupport impl (server/keystroke support matrix) -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	ModCategorySet	com.moonsworth.lunar.client.framework.mod	ModCategorySet	ModCategories impl over RewindhandlersType set -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	ModDisplayData	com.moonsworth.lunar.client.framework.mod	ModDisplayData	ModDisplay impl (icons + render callback, JsonConfigurable) -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	MutablePageState	com.moonsworth.lunar.client.framework.mod	MutablePageState	PageState impl (mutable enabled flag) -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	Nameplate	com.moonsworth.lunar.client.framework.mod	Nameplate	ModEnabledState wrapper holding an option in a locked/unlocked state (GuardedOption) -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	Nameplate10	com.moonsworth.lunar.client.framework.mod	Nameplate10	Framework12 (panel position) impl (x/y/scale/reset) -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	Nameplate11	com.moonsworth.lunar.client.framework.mod	Nameplate11	ModSupport impl (server/version support matrix) -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	Nameplate2	com.moonsworth.lunar.client.framework.mod	Nameplate2	ModDetails impl with metadata-driven translation (extends Nameplate5) -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	Nameplate2_2	com.moonsworth.lunar.client.command	Nameplate2_2	argument suggestion provider interface (provide(args, suggestions)) -> command framework
com.moonsworth.lunar.client.framework.nameplate	Nameplate3	com.moonsworth.lunar.client.framework.mod	Nameplate3	AlertExtension (mod children) impl over per-category lists -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	Nameplate3Handler	com.moonsworth.lunar.client.command	Nameplate3Handler	Nameplate3_2 suggestion builder impl -> command framework
com.moonsworth.lunar.client.framework.nameplate	Nameplate3_2	com.moonsworth.lunar.client.command	Nameplate3_2	command suggestion builder interface (text/start/withText/withStart) -> command framework
com.moonsworth.lunar.client.framework.nameplate	Nameplate4	com.moonsworth.lunar.client.framework.mod	Nameplate4	ModEnabledState impl over a single ClientOption<Boolean> -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	Nameplate4Impl	com.moonsworth.lunar.client.framework.mod	Nameplate4Impl	ModEnabledState impl combining several ClientOption<Boolean> (AND/OR) -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	Nameplate4Impl2	com.moonsworth.lunar.client.framework.mod	Nameplate4Impl2	fixed-value ModEnabledState impl -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	Nameplate4Impl22	com.moonsworth.lunar.client.framework.mod	Nameplate4Impl22	Framework10 (mod display) impl with render callback -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	Nameplate4Loader	com.moonsworth.lunar.client.framework.mod	Nameplate4Loader	ModEnabledState impl with persisted user choice (JsonPersistable) -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	Nameplate5	com.moonsworth.lunar.client.framework.mod	Nameplate5	ModDetails+Calculator2 impl (name/description/translation, metadata) -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	Nameplate6	com.moonsworth.lunar.client.framework.mod	Nameplate6	Framework5 (option container) impl with option sets + predicate filter -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	Nameplate7	com.moonsworth.lunar.client.framework.mod	Nameplate7	Framework6 (page state) impl -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	Nameplate8	com.moonsworth.lunar.client.framework.mod	Nameplate8	Framework7 (mod restriction) impl delegating to a Nameplate predicate -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	Nameplate9	com.moonsworth.lunar.client.framework.mod	Nameplate9	ModSearchIndex impl (search over options/children) -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	NameplateImpl	com.moonsworth.lunar.client.command	NameplateImpl	MixinHelper2 (command argument) impl backed by a string map -> command framework
com.moonsworth.lunar.client.framework.nameplate	NameplateTask	com.moonsworth.lunar.client.framework.mod	NameplateTask	Framework10Extension/ModLifecycle impl (init/load/children/events/reload) -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	Nameplate_2	com.moonsworth.lunar.client.command	Nameplate_2	static command-suggestion helpers over a MixinNameplateImpl tree -> command framework
com.moonsworth.lunar.client.framework.nameplate	SettingOverrideInterceptor	com.moonsworth.lunar.client.config.override	SettingOverrideInterceptor	SettingIntercept<Framework7Extension,Boolean> impl (config override source/handler) -> config override framework
com.moonsworth.lunar.client.framework.nameplate	SuggestionCommandArguments	com.moonsworth.lunar.client.command	SuggestionCommandArguments	CommandArguments impl used while completing suggestions -> command framework
com.moonsworth.lunar.client.framework.nameplate	UnlockableFeature	com.moonsworth.lunar.client.framework.mod	UnlockableFeature	ModEnabledState wrapper that hides the feature until unlocked -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate.mixin	Framework11Handler	com.moonsworth.lunar.client.framework.mod	Framework11Handler	Framework11/DynamicCondition impl gated by a Nameplate predicate -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate.mixin	Nameplate	com.moonsworth.lunar.client.framework.listener	Nameplate	@FunctionalInterface dynamic-listener isEnabled predicate (@Annotation2 DYNAMICLISTENER_ISENABLED) implemented by mixin features -> listener framework
